Year,State,State Abbr,State FIPS,District,Democratic %,Republican %,Voter Turnout %,Median Age,Median income,Male Population %,Female Population %,White %,White (non Hispanic or Latino) %,Hispanic or Latino %,Black %,American Indian %,Asian %,Pacific %,Multiracial %,Less than HS %,HS grad %,Some college %,Bachelor's degree %,Graduate degree %,Below poverty line %,Income under 25k %,Income 25k to 50k %,Income 50k to 75k %,Income above 75k %
2018,Georgia,GA,13,13,76.18,23.82,49.88,35.6,29892,47.05,52.95,31.18,25.54,11.27,59.31,0.1,2.65,0.01,2.55,7.32,18.61,19.82,11.65,6.91,5.5,51.53,25.5,12.76,10.21
2018,Georgia,GA,13,14,23.5,76.5,41.78,37.9,25888,49.08,50.92,85.05,76.58,11.48,8.95,0.39,1.08,0.02,2.08,12.86,22.57,19.23,7.48,4.24,14.59,56.18,25.14,10.93,7.75
2018,Hawaii,HI,15,1,73.04,23.05,27.93,39.3,36196,50.11,49.89,17.93,15.96,8.69,2.1,0.11,49.74,7.86,21.39,6.31,17.66,21.9,16.55,8.6,1.53,42.84,25.71,15.17,16.28
2018,Hawaii,HI,15,2,77.34,22.63,32.96,38.5,32027,50.27,49.73,32.08,28.27,12.12,1.6,0.31,25.78,12.29,26.68,5.04,20.82,22.12,13.27,6.72,4.17,46.64,26.61,13.63,13.12
2018,Idaho,ID,16,1,30.76,62.75,47.15,38.0,26608,50.04,49.96,90.58,83.85,10.78,0.53,1.46,1.35,0.17,2.85,6.14,19.31,24.02,11.43,5.23,13.68,53.55,25.13,11.54,9.78
2018,Idaho,ID,16,2,39.33,60.67,45.42,34.2,25723,50.16,49.84,90.39,80.48,14.1,0.85,1.24,1.47,0.15,2.66,6.02,16.37,22.31,12.13,6.01,15.92,54.55,24.34,11.31,9.79
2018,Illinois,IL,17,1,73.51,19.76,45.13,38.3,28263,46.75,53.25,41.43,35.4,10.18,50.94,0.19,1.92,0.01,2.01,7.2,18.24,22.63,11.3,7.83,4.01,54.17,21.39,12.13,12.31
2018,Illinois,IL,17,2,81.06,18.94,42.19,38.2,26543,46.69,53.31,36.65,27.17,13.83,57.03,0.17,0.76,0.01,1.82,8.0,19.51,23.53,9.23,5.68,5.6,56.53,22.1,11.81,9.56
2018,Illinois,IL,17,3,73.01,25.92,35.89,37.8,31610,49.58,50.42,75.69,57.61,32.09,4.81,0.32,4.42,0.02,2.16,9.56,20.26,18.72,11.78,6.83,8.6,49.91,22.64,12.8,14.65
2018,Illinois,IL,17,4,86.59,13.41,27.44,32.8,26301,50.41,49.59,58.13,21.97,69.59,4.15,0.51,3.66,0.03,2.73,17.61,17.61,13.75,10.49,5.06,12.02,56.96,24.56,10.07,8.41
2018,Illinois,IL,17,5,76.66,23.33,40.36,35.1,44690,49.43,50.57,81.0,67.85,19.64,2.9,0.25,7.33,0.02,3.35,5.87,12.55,14.51,23.84,15.62,7.5,37.96,20.8,16.6,24.64
2018,Illinois,IL,17,6,53.58,46.42,50.66,40.9,43445,49.13,50.87,82.68,75.72,10.17,2.69,0.16,9.59,0.02,2.4,3.6,11.41,17.75,21.61,14.28,4.61,40.7,19.29,13.71,26.31
2018,Illinois,IL,17,7,87.62,12.38,39.73,34.3,30699,47.9,52.1,36.24,28.4,15.63,47.11,0.17,7.46,0.04,2.3,9.55,15.07,15.5,15.35,13.5,4.3,53.03,17.23,10.91,18.83
2018,Illinois,IL,17,8,65.97,34.03,30.62,37.0,33047,49.72,50.28,66.28,51.24,28.65,4.65,0.56,13.4,0.12,2.9,9.53,16.55,18.97,15.23,7.57,6.03,46.45,24.62,14.31,14.62
2018,Illinois,IL,17,9,73.49,26.51,42.38,40.5,36528,48.83,51.17,71.89,63.8,11.39,9.07,0.21,12.96,0.05,3.17,6.01,12.04,15.01,21.85,16.44,7.56,45.69,20.06,12.61,21.64
2018,Illinois,IL,17,10,65.59,34.41,37.91,38.3,34882,49.7,50.3,73.18,57.65,22.74,6.67,0.27,10.84,0.06,2.62,7.02,13.9,15.44,17.07,12.74,6.84,46.56,20.84,12.05,20.55
2018,Illinois,IL,17,11,63.84,36.16,37.93,36.1,33013,49.11,50.89,65.74,51.42,27.29,11.26,0.31,7.77,0.03,3.45,8.69,14.99,18.22,14.24,8.56,5.98,47.27,22.38,13.63,16.72
2018,Illinois,IL,17,12,45.39,51.57,47.59,39.4,27173,49.42,50.58,78.25,76.11,3.46,16.92,0.2,1.22,0.02,2.42,7.2,21.52,24.32,9.3,6.37,12.46,53.67,24.12,12.21,10.0
2018,Illinois,IL,17,13,49.62,50.38,47.1,36.4,27285,49.2,50.8,80.89,78.34,3.48,11.45,0.18,3.96,0.04,2.8,5.25,19.75,20.07,11.58,8.08,13.42,53.52,23.32,12.38,10.77
2018,Illinois,IL,17,14,52.5,47.5,50.93,39.3,40379,49.78,50.22,87.18,78.29,12.46,3.23,0.13,4.4,0.03,2.18,4.21,15.03,19.74,16.97,9.91,5.75,42.53,20.7,14.2,22.57
2018,Illinois,IL,17,15,29.07,70.93,46.86,40.8,28100,49.87,50.13,92.66,90.57,2.85,4.35,0.19,0.73,0.05,1.51,7.29,23.95,24.36,8.99,4.6,14.34,51.85,26.24,12.76,9.15
2018,Illinois,IL,17,16,40.88,59.12,45.86,40.5,29800,49.75,50.25,90.01,83.17,9.58,3.87,0.2,1.54,0.03,2.1,6.51,23.0,23.37,9.64,5.66,11.59,49.79,24.0,13.83,12.38
2018,Illinois,IL,17,17,62.09,37.91,42.04,40.1,26309,49.42,50.58,81.78,75.51,9.08,11.8,0.26,1.37,0.02,2.84,8.27,23.48,23.44,8.63,4.42,13.27,53.82,25.8,12.25,8.13
2018,Illinois,IL,17,18,32.77,67.23,52.01,40.4,33391,49.2,50.8,90.72,88.73,2.79,3.86,0.2,2.75,0.03,1.86,4.37,20.68,21.4,14.42,8.06,9.79,45.64,24.89,14.37,15.1
2018,Indiana,IN,18,1,65.09,34.91,42.84,39.0,29217,49.09,50.91,69.69,62.72,15.44,18.73,0.25,1.32,0.04,3.11,7.29,23.88,20.91,10.28,5.4,8.34,52.67,22.83,12.39,12.1
2018,Indiana,IN,18,2,45.16,54.83,41.01,37.7,27024,49.31,50.69,86.34,79.72,9.57,6.9,0.37,1.3,0.06,2.72,9.43,23.4,18.5,9.01,5.34,12.6,52.93,26.79,12.19,8.09
2018,Indiana,IN,18,3,35.27,64.73,43.63,36.9,28843,49.39,50.61,87.75,83.33,6.1,6.0,0.18,2.17,0.03,2.64,8.01,22.09,20.08,9.88,5.1,11.13,49.73,28.67,13.01,8.59
2018,Indiana,IN,18,4,35.94,64.06,41.31,36.7,28768,50.27,49.73,88.88,85.15,5.99,3.93,0.24,3.07,0.03,1.91,6.39,21.97,19.15,10.71,6.22,11.71,50.71,25.85,12.85,10.59
2018,Indiana,IN,18,5,43.24,56.76,52.74,38.2,35983,48.65,51.35,84.27,81.26,4.44,8.25,0.15,3.53,0.03,2.75,4.39,15.3,17.21,19.27,11.43,8.49,43.5,24.02,14.22,18.26
2018,Indiana,IN,18,6,32.86,63.82,42.84,40.1,27632,49.44,50.56,93.05,91.33,2.75,2.75,0.19,1.51,0.05,1.57,7.44,26.55,19.27,8.98,5.31,14.96,51.85,27.11,12.39,8.66
2018,Indiana,IN,18,7,64.86,35.14,37.58,33.5,25804,48.32,51.68,59.71,52.75,11.17,29.94,0.29,3.13,0.06,3.17,10.84,20.22,18.13,10.07,5.03,12.16,55.44,26.99,10.51,7.06
2018,Indiana,IN,18,8,35.57,64.43,43.29,39.6,26972,49.85,50.15,91.68,90.24,2.42,4.27,0.13,1.04,0.08,1.98,7.57,24.94,21.15,9.14,5.05,14.28,52.66,26.62,11.89,8.83
2018,Indiana,IN,18,9,43.52,56.48,45.64,37.8,28355,49.26,50.74,91.36,89.17,3.34,2.93,0.23,2.4,0.01,2.12,6.9,22.36,19.51,10.78,6.81,13.17,51.38,25.7,12.58,10.34
2018,Iowa,IA,19,1,50.96,45.91,55.18,38.8,30785,49.57,50.43,90.84,88.19,4.01,3.95,0.4,1.67,0.16,1.91,5.02,21.96,21.91,12.22,5.62,10.61,46.05,28.66,14.44,10.85
2018,Iowa,IA,19,2,54.79,42.6,50.8,38.0,29514,49.63,50.37,89.59,85.4,5.66,4.14,0.24,2.41,0.06,2.33,5.28,21.3,21.08,11.73,7.02,12.36,49.31,26.85,13.63,10.22
2018,Iowa,IA,19,3,49.3,47.14,55.7,36.9,34251,49.31,50.69,88.49,83.38,6.84,4.21,0.28,3.26,0.09,2.43,5.37,18.22,21.14,15.26,6.72,9.66,42.69,27.18,15.88,14.25
2018,Iowa,IA,19,4,47.04,50.37,52.31,38.9,28952,50.02,49.98,92.34,87.5,6.85,1.64,0.56,2.19,0.09,1.7,5.62,21.44,22.69,11.15,4.99,11.93,48.34,28.17,14.04,9.46
2018,Kansas,KS,20,1,31.85,68.15,40.45,35.4,26987,50.8,49.2,88.47,76.64,15.91,3.11,0.6,1.64,0.11,2.96,7.52,18.15,22.13,10.39,5.33,13.51,51.68,28.37,11.79,8.16
2018,Kansas,KS,20,2,46.79,47.64,47.28,37.5,27556,49.78,50.22,87.0,82.5,6.63,4.66,1.4,1.68,0.05,3.99,5.12,20.09,21.26,11.55,7.43,13.24,51.18,26.54,12.85,9.43
2018,Kansas,KS,20,3,53.57,43.91,53.55,36.6,37228,49.12,50.88,80.72,72.01,11.98,8.47,0.3,4.71,0.08,3.22,5.02,12.15,17.84,19.54,11.76,6.59,41.8,24.63,14.42,19.16
2018,Kansas,KS,20,4,40.56,59.44,43.4,36.5,29327,49.68,50.32,82.5,73.69,12.33,6.9,1.04,3.32,0.05,3.74,6.57,17.7,21.88,12.37,6.65,11.91,50.18,26.08,13.15,10.6
2018,Kentucky,KY,21,1,31.41,68.59,44.78,39.9,23385,49.54,50.46,89.25,87.27,3.13,6.94,0.24,0.61,0.09,2.11,10.61,25.84,19.92,6.5,4.74,18.63,58.7,24.74,9.96,6.6
2018,Kentucky,KY,21,2,31.07,66.72,43.81,38.3,25925,49.43,50.57,89.16,87.08,3.43,5.32,0.3,1.45,0.14,2.62,8.89,23.77,20.43,7.89,5.57,15.86,54.44,25.19,12.02,8.35
2018,Kentucky,KY,21,3,62.07,36.57,46.41,37.9,29601,48.27,51.73,71.38,67.34,5.33,21.93,0.19,2.77,0.05,2.69,7.04,18.77,21.11,12.83,9.11,9.07,49.02,26.5,12.76,11.72
2018,Kentucky,KY,21,4,34.58,62.24,45.07,38.9,30456,49.76,50.24,92.09,89.96,3.35,3.35,0.13,1.17,0.03,2.1,7.32,21.27,20.35,11.64,7.24,13.1,49.27,24.32,13.36,13.05
2018,Kentucky,KY,21,5,21.05,78.94,39.67,40.8,18798,49.55,50.45,96.51,95.69,1.27,1.44,0.24,0.41,0.03,1.11,16.51,26.17,17.51,4.78,4.23,31.95,67.94,20.2,7.54,4.33
2018,Kentucky,KY,21,6,47.79,51.0,49.86,36.8,26773,48.96,51.04,84.72,82.01,4.77,8.53,0.23,1.96,0.03,2.77,8.17,18.64,18.56,12.12,8.54,16.06,52.82,24.61,12.17,10.39
2018,Louisiana,LA,22,1,26.56,71.5,42.14,38.3,30130,48.74,51.26,78.36,71.66,8.93,14.02,1.21,2.38,0.03,2.3,8.47,20.29,18.78,13.55,7.29,10.12,51.05,22.29,12.51,14.16
2018,Louisiana,LA,22,2,80.59,0.0,37.62,36.1,23186,47.98,52.02,31.49,28.12,6.22,61.94,0.24,2.47,0.02,1.76,11.88,21.21,18.75,9.89,5.84,4.73,60.21,21.87,9.55,8.38
2018,Louisiana,LA,22,3,30.38,68.42,41.2,36.0,25844,48.89,51.11,70.47,67.62,3.94,24.61,0.35,1.53,0.0,2.14,10.7,24.33,17.01,9.81,4.28,11.25,55.98,22.37,10.86,10.79
2018,Louisiana,LA,22,4,33.63,64.24,37.5,36.7,22800,49.35,50.65,60.65,58.25,3.99,34.13,0.79,0.97,0.09,2.23,9.9,24.07,19.23,8.49,4.53,11.01,60.71,21.08,9.78,8.44
2018,Louisiana,LA,22,5,29.97,66.54,38.97,37.2,21485,49.85,50.15,61.57,60.0,2.4,35.38,0.37,0.72,0.03,1.33,12.32,25.56,16.51,7.76,3.97,11.63,64.31,19.72,8.61,7.37
2018,Louisiana,LA,22,6,28.57,69.47,43.69,35.6,31400,48.6,51.4,70.42,67.33,4.48,23.75,0.42,2.11,0.02,2.0,7.59,20.63,18.08,12.38,6.67,9.19,49.37,22.75,13.13,14.75
2018,Maine,ME,23,1,58.82,32.51,60.45,44.2,31533,48.72,51.28,94.13,92.8,1.79,1.73,0.34,1.54,0.02,2.01,4.5,20.04,20.74,17.27,10.26,10.12,44.65,26.97,14.76,13.61
2018,Maine,ME,23,2,50.62,49.38,52.39,45.0,25111,49.17,50.83,94.84,93.97,1.42,0.94,0.92,0.69,0.03,2.38,6.71,26.3,22.23,11.15,6.03,15.58,54.06,26.93,11.62,7.4
2018,Maryland,MD,24,1,38.09,59.98,51.56,42.6,34192,49.15,50.85,82.25,79.65,3.92,12.14,0.17,2.17,0.04,2.29,6.66,21.88,19.33,12.88,8.83,7.27,45.07,23.37,14.55,17.01
2018,Maryland,MD,24,2,66.01,30.71,40.19,36.4,34916,47.62,52.38,54.29,50.05,6.94,34.7,0.24,5.28,0.04,3.65,7.38,19.51,18.9,12.95,8.81,6.22,45.43,23.58,14.95,16.03
2018,Maryland,MD,24,3,69.11,28.26,44.33,37.3,42287,48.06,51.94,63.25,58.26,9.19,22.23,0.22,7.41,0.06,3.52,5.81,14.24,16.03,17.67,15.74,4.71,39.65,21.01,15.55,23.79
2018,Maryland,MD,24,4,78.05,19.85,42.62,37.4,40038,48.07,51.93,30.49,26.07,16.39,52.48,0.27,3.02,0.03,2.82,8.79,17.36,19.08,13.33,9.67,2.14,40.43,23.64,15.63,20.3
2018,Maryland,MD,24,5,70.28,27.07,47.99,38.4,43446,49.1,50.9,49.29,45.1,8.9,38.42,0.34,4.17,0.04,4.01,5.73,17.97,19.69,13.4,10.21,3.66,40.56,19.98,15.2,24.26
2018,Maryland,MD,24,6,58.95,37.97,41.28,38.7,36696,49.63,50.37,67.35,58.51,13.92,13.57,0.27,10.94,0.06,3.89,6.59,16.1,16.62,14.73,13.85,6.89,45.15,20.72,13.05,21.08
2018,Maryland,MD,24,7,76.44,21.26,43.53,38.3,32166,47.66,52.34,35.5,33.1,3.82,53.1,0.28,7.46,0.09,2.62,7.82,17.84,16.94,14.07,12.35,3.02,49.26,21.08,12.65,17.01
2018,Maryland,MD,24,8,68.17,30.23,47.19,40.4,47183,48.49,51.51,66.62,60.11,14.93,12.54,0.27,9.25,0.06,3.68,5.88,11.49,13.74,17.84,20.71,3.58,38.38,18.85,13.6,29.17
2018,Massachusetts,MA,25,1,97.64,0.0,35.46,41.1,28975,48.05,51.95,84.96,72.26,17.88,6.41,0.26,2.13,0.02,2.6,8.44,20.41,19.64,12.15,8.45,12.3,50.24,23.69,13.65,12.41
2018,Massachusetts,MA,25,2,67.16,32.78,44.23,39.2,31974,48.9,51.1,83.41,77.31,9.69,5.26,0.23,5.59,0.04,3.02,5.98,18.22,17.1,14.98,10.99,9.57,48.29,21.68,13.65,16.38
2018,Massachusetts,MA,25,3,62.0,33.45,42.24,39.1,34288,49.64,50.36,77.59,67.4,19.25,3.51,0.27,8.21,0.03,2.86,7.9,17.87,16.54,14.36,11.26,8.64,46.35,20.93,13.4,19.32
2018,Massachusetts,MA,25,4,97.72,0.0,38.95,41.1,42541,48.37,51.63,86.03,83.08,4.93,3.16,0.07,6.17,0.03,2.54,4.66,13.7,15.2,17.8,16.99,5.83,40.23,19.37,14.36,26.04
2018,Massachusetts,MA,25,5,75.88,24.04,44.55,38.9,43882,48.46,51.54,76.94,71.05,9.09,5.39,0.15,11.62,0.02,3.11,4.64,13.49,12.12,19.51,21.08,5.81,39.42,19.47,14.31,26.8
2018,Massachusetts,MA,25,6,65.19,31.38,50.31,42.8,39524,48.28,51.72,85.08,81.07,9.43,3.66,0.17,4.2,0.03,2.5,5.23,17.1,16.95,18.6,12.8,6.19,41.83,20.66,14.79,22.71
2018,Massachusetts,MA,25,7,98.25,0.0,28.46,31.6,30755,48.48,51.52,50.21,40.56,22.14,25.67,0.33,10.27,0.04,6.57,10.23,14.7,12.47,15.83,13.86,8.05,50.28,21.11,12.94,15.68
2018,Massachusetts,MA,25,8,98.42,0.0,38.19,39.2,42060,48.11,51.89,75.89,72.78,5.71,10.16,0.17,8.17,0.05,2.37,5.64,16.23,16.5,19.93,13.92,5.78,39.53,20.71,15.84,23.92
2018,Massachusetts,MA,25,9,59.38,40.58,50.8,45.7,33232,48.38,51.62,88.12,86.14,5.37,3.02,0.25,1.42,0.04,2.64,7.08,20.27,19.64,15.36,10.05,7.89,44.53,23.13,14.9,17.44
2018,Michigan,MI,26,1,43.68,56.32,57.8,46.4,25417,50.78,49.22,92.27,90.93,1.94,1.53,2.45,0.68,0.05,2.74,5.51,24.02,24.44,11.73,6.69,13.89,54.4,26.18,11.39,8.03
2018,Michigan,MI,26,2,42.97,55.32,52.87,36.9,26953,49.28,50.72,84.4,78.71,9.58,6.51,0.59,2.32,0.03,3.32,6.4,20.62,21.47,11.49,5.52,11.29,51.9,26.83,12.37,8.9
2018,Michigan,MI,26,3,43.18,54.42,54.04,37.0,28835,49.91,50.09,83.93,79.4,7.41,8.4,0.38,2.03,0.02,3.27,5.88,18.83,20.93,13.66,7.15,10.85,50.29,25.53,12.99,11.19
2018,Michigan,MI,26,4,37.38,62.62,50.67,41.4,25238,49.99,50.01,93.91,91.46,3.2,1.84,0.74,1.02,0.02,2.12,6.21,23.93,23.29,9.2,5.54,16.32,55.57,24.39,11.26,8.78
2018,Michigan,MI,26,5,59.51,35.91,51.38,41.3,25321,48.4,51.6,77.38,73.93,4.94,17.25,0.4,0.94,0.02,3.2,7.2,23.04,25.29,8.68,4.81,14.18,55.52,25.32,11.02,8.14
2018,Michigan,MI,26,6,45.69,50.24,51.84,38.7,27299,49.32,50.68,84.48,80.63,6.11,8.27,0.47,1.61,0.03,3.66,6.28,19.51,21.95,11.45,7.16,12.39,51.88,25.6,12.43,10.1
2018,Michigan,MI,26,7,46.2,53.8,52.73,41.8,29929,50.19,49.81,91.16,87.84,4.43,4.2,0.41,1.0,0.02,2.44,5.67,22.58,24.26,10.68,6.11,11.36,49.71,25.62,13.11,11.57
2018,Michigan,MI,26,8,50.61,46.78,56.98,38.2,32217,49.28,50.72,85.12,81.79,5.11,5.61,0.28,4.63,0.04,3.28,3.57,14.31,21.0,15.42,11.04,9.34,48.03,21.49,13.09,17.38
2018,Michigan,MI,26,9,59.67,36.81,49.04,40.2,31063,48.76,51.24,78.45,76.69,2.37,13.65,0.36,4.41,0.05,2.49,7.26,19.69,23.06,13.26,8.25,10.14,47.64,25.45,13.42,13.5
2018,Michigan,MI,26,10,35.0,60.32,51.61,42.8,30795,49.56,50.44,92.58,90.12,3.27,2.86,0.2,1.71,0.02,2.1,6.28,22.22,25.2,10.45,5.99,10.38,48.47,24.36,12.81,14.36
2018,Michigan,MI,26,11,51.84,45.16,56.64,41.6,40313,49.17,50.83,81.26,78.81,3.26,5.17,0.27,10.16,0.02,2.39,3.65,13.28,20.09,19.34,14.01,5.36,42.11,20.94,13.94,23.01
2018,Michigan,MI,26,12,68.08,28.89,48.56,35.6,30482,49.01,50.99,78.54,74.44,5.87,10.77,0.29,5.62,0.03,3.45,6.44,16.43,19.55,11.74,10.77,13.71,49.97,23.55,12.82,13.66
2018,Michigan,MI,26,13,84.24,0.0,36.72,36.0,20930,47.66,52.34,38.19,33.86,7.51,54.78,0.41,1.41,0.04,2.4,11.58,21.84,21.75,6.51,3.51,10.96,63.99,22.32,8.54,5.14
2018,Michigan,MI,26,14,80.88,17.32,46.5,38.4,25896,47.35,52.65,34.21,31.06,4.86,56.33,0.25,4.92,0.03,2.96,8.77,16.88,21.11,11.44,9.44,6.1,56.42,21.69,10.25,11.64
2018,Minnesota,MN,27,1,745.73,635.48,54.75,38.3,31578,49.96,50.04,90.2,85.75,6.38,3.21,0.33,2.77,0.06,1.82,5.4,19.9,22.3,12.32,6.61,10.41,45.0,28.4,15.09,11.51
2018,Minnesota,MN,27,2,643.55,548.41,60.94,37.6,40156,49.41,50.59,84.52,81.35,6.07,4.8,0.45,4.69,0.05,3.03,3.48,15.05,21.97,17.95,7.88,5.29,37.96,25.38,16.96,19.71
2018,Minnesota,MN,27,3,597.61,509.26,62.26,40.2,42933,48.78,51.22,80.44,77.64,4.49,7.68,0.29,7.35,0.06,2.9,3.11,11.93,20.37,22.2,12.19,4.07,36.17,23.56,15.91,24.37
2018,Minnesota,MN,27,4,661.87,564.02,55.99,35.9,34313,48.81,51.19,70.88,66.9,6.71,10.21,0.63,12.37,0.04,4.03,5.65,13.64,18.49,17.5,11.41,6.12,43.53,24.81,14.66,17.0
2018,Minnesota,MN,27,5,633.45,539.8,56.62,33.7,33209,50.03,49.97,67.06,62.83,9.25,17.14,1.1,6.16,0.02,4.29,6.24,12.51,18.26,19.66,11.56,7.65,43.37,25.5,15.11,16.02
2018,Minnesota,MN,27,6,688.89,587.05,58.45,36.9,36790,50.47,49.53,90.73,89.18,2.78,3.23,0.43,2.37,0.01,2.29,3.55,17.73,24.07,13.87,5.79,6.48,40.46,26.34,17.12,16.08
2018,Minnesota,MN,27,7,772.62,658.4,54.58,40.5,30105,50.15,49.85,91.42,88.5,4.74,1.43,2.88,0.9,0.06,1.95,5.74,22.1,24.71,10.79,4.13,10.43,46.51,29.46,14.43,9.6
2018,Minnesota,MN,27,8,692.21,589.88,59.27,43.2,28764,50.75,49.25,92.85,91.7,1.76,1.05,2.58,0.77,0.03,2.39,4.91,22.55,26.36,11.07,5.25,11.93,48.69,27.03,14.3,9.99
2018,Mississippi,MS,28,1,32.39,66.91,40.5,37.7,25149,48.43,51.57,68.54,66.83,3.31,27.53,0.15,0.68,0.03,1.64,11.01,20.57,20.82,8.7,4.84,10.82,57.27,24.94,10.23,7.57
2018,Mississippi,MS,28,2,71.79,0.0,41.25,36.2,20767,47.98,52.02,31.45,30.49,2.25,66.0,0.34,0.48,0.01,0.76,12.58,19.9,19.82,7.63,4.68,4.8,65.46,21.6,7.8,5.15
2018,Mississippi,MS,28,3,36.72,62.3,44.47,37.3,25100,48.48,51.52,60.95,59.34,2.3,35.53,0.97,1.09,0.02,0.89,9.57,19.21,20.28,10.32,6.9,8.68,57.89,22.46,10.3,9.35
2018,Mississippi,MS,28,4,30.75,68.22,37.65,37.3,24502,49.18,50.82,71.61,68.7,4.18,23.53,0.37,1.51,0.03,2.03,9.31,20.15,22.66,8.93,5.36,12.26,58.31,23.4,10.34,7.95
2018,Missouri,MO,29,1,80.1,16.72,46.61,35.6,26891,47.23,52.77,42.98,40.56,3.56,49.79,0.22,3.04,0.04,2.84,7.65,17.28,21.16,12.14,9.42,5.87,52.93,25.59,11.94,9.55
2018,Missouri,MO,29,2,47.23,51.18,59.7,42.9,40059,48.43,51.57,89.08,87.06,2.65,3.69,0.16,4.63,0.03,1.87,3.45,13.5,19.39,20.24,14.46,5.22,39.96,23.27,14.71,22.06
2018,Missouri,MO,29,3,32.84,65.08,53.43,38.9,31232,49.68,50.32,92.67,90.81,2.52,3.36,0.32,1.02,0.05,2.04,6.53,22.04,21.68,11.58,6.05,10.27,47.0,27.59,14.01,11.4
2018,Missouri,MO,29,4,32.72,64.82,48.64,36.9,25420,50.15,49.85,89.01,86.5,3.87,4.67,0.57,1.62,0.1,3.1,7.06,22.12,19.5,10.0,6.36,15.42,55.11,25.79,11.06,8.04
2018,Missouri,MO,29,5,61.67,35.61,46.89,36.9,29164,48.42,51.58,68.16,63.76,8.98,22.03,0.41,1.85,0.34,3.23,7.16,21.0,20.89,12.09,6.92,9.22,49.31,28.06,12.82,9.81
2018,Missouri,MO,29,6,31.98,65.42,51.21,38.6,29934,49.63,50.37,90.44,87.82,3.97,4.25,0.41,1.27,0.11,2.71,5.87,22.69,19.79,12.25,6.49,11.68,49.23,26.05,13.2,11.53
2018,Missouri,MO,29,7,30.09,66.23,48.97,38.0,25164,48.99,51.01,91.85,88.22,5.01,1.93,0.98,1.25,0.18,2.74,7.56,21.49,21.44,10.55,5.5,17.19,55.63,27.11,10.02,7.24
2018,Missouri,MO,29,8,25.02,73.39,45.82,40.8,21949,50.0,50.0,91.99,90.46,2.09,4.59,0.46,0.69,0.02,1.87,11.44,26.19,19.89,6.87,4.16,20.14,60.53,24.26,9.25,5.96
2018,Montana,MT,30,1,46.25,50.88,61.11,39.8,27115,50.32,49.68,88.86,86.29,3.75,0.44,6.46,0.76,0.07,2.83,4.67,20.05,22.45,14.27,7.13,12.76,50.99,26.27,12.33,10.41
2018,Nebraska,NE,31,1,39.64,60.36,46.66,35.5,30817,50.18,49.82,88.68,81.85,9.13,3.01,1.22,2.67,0.08,2.82,4.97,16.85,21.84,13.21,6.86,11.06,45.82,28.35,14.66,11.17
2018,Nebraska,NE,31,2,49.0,51.0,49.19,34.6,34554,49.41,50.59,81.52,72.72,11.25,9.67,0.54,3.39,0.05,3.01,5.78,13.62,19.7,16.87,9.01,8.75,43.42,26.18,15.11,15.29
2018,Nebraska,NE,31,3,23.28,76.72,45.3,40.1,27987,50.05,49.95,92.76,84.08,11.68,1.28,0.97,0.76,0.09,1.76,6.75,21.31,24.18,10.32,4.55,12.26,48.71,29.13,13.21,8.94
2018,Nevada,NV,32,1,66.17,30.87,24.79,36.3,24566,51.15,48.85,52.13,30.44,45.94,11.66,1.14,8.35,0.78,4.48,15.33,21.91,19.75,7.25,3.16,11.83,58.99,27.41,8.31,5.29
2018,Nevada,NV,32,2,41.77,58.23,48.67,39.3,31422,50.8,49.2,81.28,66.63,22.41,1.89,2.31,3.93,0.47,3.81,8.11,18.04,24.74,11.63,6.85,10.82,47.16,25.79,13.76,13.29
2018,Nevada,NV,32,3,51.89,42.83,40.7,39.1,35880,49.37,50.63,67.02,56.22,17.52,7.23,0.48,13.77,0.74,5.75,5.09,17.83,25.06,14.94,8.03,6.22,44.16,25.24,14.36,16.23
2018,Nevada,NV,32,4,51.93,43.75,38.62,36.6,30200,49.6,50.4,64.02,45.26,29.54,14.96,1.06,5.57,0.66,5.07,9.61,19.52,23.04,9.17,4.67,8.66,51.32,25.89,12.01,10.77
2018,New Hampshire,NH,33,1,53.56,45.01,51.54,42.1,35168,49.55,50.45,93.08,90.5,3.44,1.62,0.11,2.57,0.03,2.13,4.91,18.9,20.53,16.49,9.73,8.11,42.47,25.24,15.09,17.21
2018,New Hampshire,NH,33,2,55.54,42.18,50.07,43.4,33797,49.43,50.57,92.99,90.28,3.76,1.43,0.2,2.81,0.02,2.02,5.15,20.26,20.26,15.25,10.24,7.96,43.7,25.3,14.61,16.4
2018,New Jersey,NJ,34,1,64.39,33.26,43.79,39.1,33155,48.31,51.69,67.86,62.62,13.5,17.19,0.17,5.17,0.04,2.93,7.01,21.55,18.64,13.83,7.66,5.84,47.09,21.58,14.55,16.78
2018,New Jersey,NJ,34,2,52.9,45.23,42.92,42.0,29624,49.25,50.75,75.6,65.71,16.16,12.38,0.34,3.87,0.03,3.29,9.19,23.68,18.91,12.07,6.21,8.45,50.23,22.51,12.86,14.4
2018,New Jersey,NJ,34,3,50.01,48.72,49.15,43.5,37359,48.87,51.13,80.13,75.22,8.11,10.91,0.08,3.65,0.07,3.06,4.89,22.0,20.2,15.71,8.4,5.65,43.0,22.08,15.34,19.58
2018,New Jersey,NJ,34,4,43.07,55.4,48.27,41.3,38039,48.33,51.67,85.03,77.52,10.44,6.49,0.1,4.25,0.04,1.83,5.11,17.85,17.41,16.86,10.4,9.08,43.85,19.74,14.11,22.31
